date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:18:45	42516/42516	---M--	200	added ('OK')	image/jpeg	etag:%22c05e20e5d6a686b8%22	https://i0.wp.com/ant3dprinting.com/wp-content/uploads/2018/11/DSC_3296.jpg?resize=150%2C150&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i0.wp.com/ant3dprinting.com/wp-content/uploads/2018/11/DSC_3296465b.jpg	(from https://ant3dprinting.com/process-and-materials/)
19:18:46	15298/15298	---M--	200	added ('OK')	image/jpeg	etag:%2264f820c72c15d7f9%22	https://i2.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3463.jpg?resize=300%2C225&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i2.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_346394e3.jpg	(from https://ant3dprinting.com/shop/)
19:18:47	68389/68389	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:18:43%20GMT	https://ant3dprinting.com/sla/	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/sla/index.html	(from https://ant3dprinting.com/process-and-materials/)
19:18:47	12907/12907	---M--	200	added ('OK')	image/jpeg	etag:%227c0513f322cb340e%22	https://i0.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3465.jpg?resize=300%2C225&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i0.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_346594e3.jpg	(from https://ant3dprinting.com/shop/)
19:18:49	76330/76330	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:18:44%20GMT	https://ant3dprinting.com/fdm/	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/fdm/index.html	(from https://ant3dprinting.com/process-and-materials/)
19:18:50	2774/2774	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2031%20May%202019%2001:42:15%20GMT	https://ant3dprinting.com/shop/feed/	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/shop/feed/index.html	(from https://ant3dprinting.com/shop/)
19:18:50	12084/12084	---M--	200	added ('OK')	image/jpeg	etag:%22ed4dcf8e48348ac6%22	https://i1.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_3516.jpg?resize=300%2C225&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i1.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_351694e3.jpg	(from https://ant3dprinting.com/shop/)
19:18:51	58217/58217	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:18:45%20GMT	https://ant3dprinting.com/shop/?products-per-page=12	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/shop/index5e9c.html	(from https://ant3dprinting.com/shop/)
19:18:51	10566/10566	---M--	200	added ('OK')	image/jpeg	etag:%224b8f1be00c214d94%22	https://i0.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_3518.jpg?resize=300%2C225&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i0.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_351894e3.jpg	(from https://ant3dprinting.com/shop/)
19:18:51	58217/58217	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:18:46%20GMT	https://ant3dprinting.com/shop/?products-per-page=24	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/shop/indexf2f4.html	(from https://ant3dprinting.com/shop/)
19:18:52	580/580	---M--	200	added ('OK')	application/javascript	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/js/third/woo/woo-off-canvas.min.js?ver=1.6.7	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/js/third/woo/woo-off-canvas.min694e.js	(from https://ant3dprinting.com/shop/)
19:18:54	58218/58218	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:18:49%20GMT	https://ant3dprinting.com/shop/?products-per-page=all	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/shop/index130f.html	(from https://ant3dprinting.com/shop/)
19:18:54	69889/69889	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:18:49%20GMT	https://ant3dprinting.com/product/customization-3d-printed-pen/	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/product/customization-3d-printed-pen/index.html	(from https://ant3dprinting.com/shop/)
19:18:54	4137/4137	---M--	200	added ('OK')	text/css	date:Tue,%2028%20May%202019%2001:37:04%20GMT	https://ant3dprinting.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.css?ver=3.6.4	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe5aed.css	(from https://ant3dprinting.com/product/instant-quote/)
19:18:55	69511/69511	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:18:51%20GMT	https://ant3dprinting.com/product/wand-pen/	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/product/wand-pen/index.html	(from https://ant3dprinting.com/shop/)
19:18:55	11607/11607	---M--	200	added ('OK')	text/css	date:Tue,%2028%20May%202019%2001:37:04%20GMT	https://ant3dprinting.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.6.4	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin5aed.css	(from https://ant3dprinting.com/product/instant-quote/)
19:18:55	57830/57830	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:18:50%20GMT	https://ant3dprinting.com/product-category/pens/	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/product-category/pens/index.html	(from https://ant3dprinting.com/shop/)
19:18:55	2793/2793	---M--	200	added ('OK')	text/css	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/woo/woo-floating-bar.min.css?ver=5.2.1	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/css/woo/woo-floating-bar.min7752.css	(from https://ant3dprinting.com/product/instant-quote/)
19:18:56	2263/2263	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20May%202019%2002:18:54%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fproduct%2Finstant-quote%2F	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed1f0b.json	(from https://ant3dprinting.com/product/instant-quote/)
19:18:58	2358/2358	---MC-	200	added ('OK')	text/xml	date:Fri,%2031%20May%202019%2002:18:55%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fproduct%2Finstant-quote%2F&format=xml	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed86ec	(from https://ant3dprinting.com/product/instant-quote/)
19:18:58	673/673	---M--	200	added ('OK')	image/gif	date:Mon,%2027%20May%202019%2013:17:19%20GMT	https://ant3dprinting.com/wp-content/plugins/3dprint/images/ajax-loader-small.gif	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/3dprint/images/ajax-loader-small.gif	(from https://ant3dprinting.com/product/instant-quote/)
19:18:58	2892/2892	---M--	200	added ('OK')	image/gif	date:Mon,%2027%20May%202019%2013:17:19%20GMT	https://ant3dprinting.com/wp-content/plugins/3dprint/images/ajax-loader.gif	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/3dprint/images/ajax-loader.gif	(from https://ant3dprinting.com/product/instant-quote/)
19:18:58	648/648	---M--	200	added ('OK')	image/png	date:Mon,%2027%20May%202019%2013:17:19%20GMT	https://ant3dprinting.com/wp-content/plugins/3dprint/images/upload45.png	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/3dprint/images/upload45.png	(from https://ant3dprinting.com/product/instant-quote/)
19:18:58	511/511	---M--	200	added ('OK')	image/png	date:Mon,%2027%20May%202019%2013:17:19%20GMT	https://ant3dprinting.com/wp-content/plugins/3dprint/images/lock.png	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/3dprint/images/lock.png	(from https://ant3dprinting.com/product/instant-quote/)
19:18:59	525/525	---M--	200	added ('OK')	image/png	date:Mon,%2027%20May%202019%2013:17:19%20GMT	https://ant3dprinting.com/wp-content/plugins/3dprint/images/unlock.png	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/3dprint/images/unlock.png	(from https://ant3dprinting.com/product/instant-quote/)
19:18:59	2616/2616	---M--	200	added ('OK')	application/javascript	date:Tue,%2028%20May%202019%2001:37:04%20GMT	https://ant3dprinting.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min5a35.js	(from https://ant3dprinting.com/product/instant-quote/)
19:18:59	31904/31904	---M--	200	added ('OK')	application/javascript	date:Tue,%2028%20May%202019%2001:37:04%20GMT	https://ant3dprinting.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min0235.js	(from https://ant3dprinting.com/product/instant-quote/)
19:18:59	9878/9878	---M--	200	added ('OK')	application/javascript	date:Tue,%2028%20May%202019%2001:37:04%20GMT	https://ant3dprinting.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min0235.js	(from https://ant3dprinting.com/product/instant-quote/)
19:18:59	6351/6351	---M--	200	added ('OK')	application/javascript	date:Tue,%2028%20May%202019%2001:37:04%20GMT	https://ant3dprinting.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=3.6.4	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min5aed.js	(from https://ant3dprinting.com/product/instant-quote/)
19:19:00	2119/2119	---M--	200	added ('OK')	application/javascript	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/js/third/woo/woo-floating-bar.min.js?ver=1.6.7	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/js/third/woo/woo-floating-bar.min694e.js	(from https://ant3dprinting.com/product/instant-quote/)
19:19:00	419/419	---M--	403	error ('Forbidden')	text/html	date:Fri,%2031%20May%202019%2002:18:59%20GMT	https://ant3dprinting.com/wp-content/uploads/p3d/	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/uploads/p3d/index.html	(from https://ant3dprinting.com/product/instant-quote/)
19:19:00	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2031%20May%202019%2002:18:59%20GMT	https://pixel.wp.com/g.gif?v=wpcom2&x_grav-hover=	C:/Code/ant-3dprinting/AnT-3Dprinting/pixel.wp.com/g9818.gif	(from https://secure.gravatar.com/js/gprofiles.js?ver=2019Mayaa)
19:19:01	47592/47592	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:18:59%20GMT	https://ant3dprinting.com/product-category/quote/	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/product-category/quote/index.html	(from https://ant3dprinting.com/product/instant-quote/)
19:19:02	47576/47576	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2031%20May%202019%2002:18:59%20GMT	https://ant3dprinting.com/g.gif	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/g.ef.delayed	(from https://stats.wp.com/e-201922.js)
19:19:03	47675/47675	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2031%20May%202019%2002:18:59%20GMT	https://ant3dprinting.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://secure.gravatar.com/js/gprofiles.js?ver=2019Mayaa)
19:19:04	47576/47576	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2031%20May%202019%2002:19:01%20GMT	https://ant3dprinting.com/c.gif	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/c.gif	(from https://stats.wp.com/e-201922.js)
19:19:05	47576/47576	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2031%20May%202019%2002:19:03%20GMT	https://ant3dprinting.com/t.gif	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/t.gif	(from https://stats.wp.com/e-201922.js)
19:19:06	2323/2323	---M--	200	added ('OK')	text/css	date:Fri,%2031%20May%202019%2002:18:31%20GMT	https://ant3dprinting.com/wp-content/uploads/elementor/css/post-219.css?ver=1559269111	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/uploads/elementor/css/post-219403f.css	(from https://ant3dprinting.com/manual-quote/)
19:19:08	2240/2240	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20May%202019%2002:19:05%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fmanual-quote%2F	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed380a.json	(from https://ant3dprinting.com/manual-quote/)
19:19:09	2337/2337	---MC-	200	added ('OK')	text/xml	date:Fri,%2031%20May%202019%2002:19:06%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fmanual-quote%2F&format=xml	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed2f4d	(from https://ant3dprinting.com/manual-quote/)
19:19:12	47659/47659	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2031%20May%202019%2002:19:09%20GMT	https://ant3dprinting.com/contact/%22https:/ant3dprinting.com/general-terms-and-conditions/?v=7516fd43adaa%22Terms	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/contact/_https_/ant3dprinting.com/general-terms-and-conditions/index7455.html	(from https://ant3dprinting.com/contact/%22https://ant3dprinting.com/general-terms-and-conditions/?v=7516fd43adaa%22>Terms)
19:19:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20May%202019%2002:19:08%20GMT	https://ant3dprinting.com/manual-quote/%22https://ant3dprinting.com/general-terms-and-conditions/?v=7516fd43adaa%22>Terms	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/manual-quote/_https_/ant3dprinting.com/general-terms-and-conditions/indexa06f.html	(from https://ant3dprinting.com/manual-quote/)
19:19:13	5087/5087	---M--	200	added ('OK')	text/css	date:Wed,%2029%20May%202019%2023:09:20%20GMT	https://ant3dprinting.com/wp-content/uploads/elementor/css/post-694.css?ver=1559171360	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/uploads/elementor/css/post-6943575.css	(from https://ant3dprinting.com/sla/)
19:19:14	3430524/3430524	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202019%2023:06:47%20GMT	https://ant3dprinting.com/wp-content/uploads/2019/05/DSC_3567.jpg	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/uploads/2019/05/DSC_3567.jpg	(from https://ant3dprinting.com/wp-content/uploads/elementor/css/post-594.css?ver=1559176031)
19:19:14	2195/2195	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20May%202019%2002:19:12%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fsla%2F	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embeda393.json	(from https://ant3dprinting.com/sla/)
19:19:16	2292/2292	---MC-	200	added ('OK')	text/xml	date:Fri,%2031%20May%202019%2002:19:13%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fsla%2F&format=xml	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed8154	(from https://ant3dprinting.com/sla/)
19:19:17	19327/19327	---M--	200	added ('OK')	image/jpeg	etag:%22c7a813260cbffa0d%22	https://i1.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_3472.jpg?resize=300%2C225&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i1.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_347294e3.jpg	(from https://ant3dprinting.com/sla/)
19:19:18	23406/23406	---M--	200	added ('OK')	image/jpeg	etag:%22cc6bd40bc0aaba12%22	https://i1.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_3467.jpg?resize=300%2C225&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i1.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_346794e3.jpg	(from https://ant3dprinting.com/sla/)
19:19:19	22222/22222	---M--	200	added ('OK')	image/jpeg	etag:%22b69afdd5b474bc37%22	https://i1.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_3468.jpg?resize=300%2C225&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i1.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_346894e3.jpg	(from https://ant3dprinting.com/sla/)
19:19:19	13107793/13107793	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Nov%202018%2018:34:47%20GMT	https://ant3dprinting.com/wp-content/uploads/2018/11/DSC_3357.jpg	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/uploads/2018/11/DSC_3357.jpg	(from https://ant3dprinting.com/wp-content/uploads/elementor/css/post-18.css?ver=1559269074)
19:19:20	9097345/9097345	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Nov%202018%2021:46:31%20GMT	https://ant3dprinting.com/wp-content/uploads/2018/11/DSC_3308.jpg	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/uploads/2018/11/DSC_3308.jpg	(from https://ant3dprinting.com/wp-content/uploads/elementor/css/post-409.css?ver=1559266618)
19:19:20	45208/45208	---M--	200	added ('OK')	image/jpeg	etag:%227c7fa918a54d9625%22	https://i0.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_3470.jpg?resize=300%2C225&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i0.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_347094e3.jpg	(from https://ant3dprinting.com/sla/)
19:19:21	15694/15694	---M--	200	added ('OK')	image/jpeg	etag:%22f27e996cdabd8184%22	https://i0.wp.com/ant3dprinting.com/wp-content/uploads/2019/02/DSC_3526.jpg?resize=300%2C225&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i0.wp.com/ant3dprinting.com/wp-content/uploads/2019/02/DSC_352694e3.jpg	(from https://ant3dprinting.com/sla/)
19:19:21	30220/30220	---M--	200	added ('OK')	text/css	date:Fri,%2031%20May%202019%2002:18:47%20GMT	https://ant3dprinting.com/wp-content/uploads/elementor/css/post-690.css?ver=1559269127	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/uploads/elementor/css/post-6902747.css	(from https://ant3dprinting.com/fdm/)
19:19:22	2195/2195	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20May%202019%2002:19:20%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Ffdm%2F	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed4697.json	(from https://ant3dprinting.com/fdm/)
19:19:25	2292/2292	---MC-	200	added ('OK')	text/xml	date:Fri,%2031%20May%202019%2002:19:21%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Ffdm%2F&format=xml	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed6ada	(from https://ant3dprinting.com/fdm/)
19:19:26	2502/2502	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20May%202019%2002:19:23%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fproduct%2Fcustomization-3d-printed-pen%2F	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embedd068.json	(from https://ant3dprinting.com/product/customization-3d-printed-pen/)
19:19:27	2638/2638	---MC-	200	added ('OK')	text/xml	date:Fri,%2031%20May%202019%2002:19:25%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fproduct%2Fcustomization-3d-printed-pen%2F&format=xml	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embeddb9d	(from https://ant3dprinting.com/product/customization-3d-printed-pen/)
19:19:27	10343/10343	---M--	200	added ('OK')	image/jpeg	etag:%227d57d34c4491c22d%22	https://i1.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_3516.jpg?resize=100%2C100&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i1.wp.com/ant3dprinting.com/wp-content/uploads/2019/01/DSC_3516958e.jpg	(from https://ant3dprinting.com/product/customization-3d-printed-pen/)
19:19:28	411970/411970	---M--	200	added ('OK')	image/jpeg	etag:%22b658f65db84283f3%22	https://i2.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3463.jpg?fit=4896%2C3264&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i2.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3463fc96.jpg	(from https://ant3dprinting.com/product/customization-3d-printed-pen/)
19:19:29	20387/20387	---M--	200	added ('OK')	image/jpeg	etag:%22179eb5347f7cab58%22	https://i2.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3463.jpg?fit=600%2C400&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i2.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_34635cfc.jpg	(from https://ant3dprinting.com/product/customization-3d-printed-pen/)
19:19:29	394159/394159	---M--	200	added ('OK')	image/jpeg	etag:%220d33a8c61b574e71%22	https://i0.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3465.jpg?fit=4702%2C3135&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i0.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3465bbd1.jpg	(from https://ant3dprinting.com/product/customization-3d-printed-pen/)
19:19:30	17138/17138	---M--	200	added ('OK')	image/jpeg	etag:%224347754a781aeaa0%22	https://i0.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3465.jpg?fit=600%2C400&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i0.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_34655cfc.jpg	(from https://ant3dprinting.com/product/customization-3d-printed-pen/)
19:19:31	242249/242249	---M--	200	added ('OK')	image/jpeg	etag:%225faf57561a7698b1%22	https://i1.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3461.jpg?fit=4807%2C3205&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i1.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3461126f.jpg	(from https://ant3dprinting.com/product/customization-3d-printed-pen/)
19:19:31	13493/13493	---M--	200	added ('OK')	image/jpeg	etag:%2228f5bd017a1ab3fa%22	https://i1.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3461.jpg?fit=600%2C400&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i1.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_34615cfc.jpg	(from https://ant3dprinting.com/product/customization-3d-printed-pen/)
19:19:34	2783/2783	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2031%20May%202019%2001:42:15%20GMT	https://ant3dprinting.com/product-category/pens/feed/	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/product-category/pens/feed/index.html	(from https://ant3dprinting.com/product-category/pens/)
19:19:35	2438/2438	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20May%202019%2002:19:31%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fproduct%2Fwand-pen%2F	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed58e1.json	(from https://ant3dprinting.com/product/wand-pen/)
19:19:35	57848/57848	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:19:31%20GMT	https://ant3dprinting.com/product-category/pens/?products-per-page=24	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/product-category/pens/indexf2f4.html	(from https://ant3dprinting.com/product-category/pens/)
19:19:36	57848/57848	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:19:30%20GMT	https://ant3dprinting.com/product-category/pens/?products-per-page=12	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/product-category/pens/index5e9c.html	(from https://ant3dprinting.com/product-category/pens/)
19:19:37	57849/57849	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:19:32%20GMT	https://ant3dprinting.com/product-category/pens/?products-per-page=all	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/product-category/pens/index130f.html	(from https://ant3dprinting.com/product-category/pens/)
19:19:38	2574/2574	---MC-	200	added ('OK')	text/xml	date:Fri,%2031%20May%202019%2002:19:34%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fproduct%2Fwand-pen%2F&format=xml	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed3abb	(from https://ant3dprinting.com/product/wand-pen/)
19:19:38	12670/12670	---M--	200	added ('OK')	image/jpeg	etag:%2208765d467c404bc0%22	https://i2.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3463.jpg?resize=100%2C100&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i2.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/DSC_3463958e.jpg	(from https://ant3dprinting.com/product/wand-pen/)
